"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DX32","DX70","DX90","EMNT","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2022-09",,"1062","0","30","10","60","104","0.42","0.0","76.3","84.6","68.1"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2022-10",,"1175","0","29","1","55","93","0.04","0.0","68.5","75.4","61.7"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2022-11",,"1187","0","13","0","47","78","1.79","0.0","61.5","69.8","53.2"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2022-12",,"1201","0","7","0","43","83","3.41","0.0","57.8","64.8","50.8"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-01",,"0","0","2","0","43","72","13.88","0.0","55.7","62.7","48.8"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-02",,"4","0","7","0","40","78","7.13","0.0","56.0","64.0","48.0"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-03",,"4","0","3","0","43","75","9.65","0.0","55.2","62.0","48.5"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-04",,"24","0","6","0","47","84","0.01","0.0","59.7","66.5","52.9"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-05",,"24","0","1","0","47","70","0.78","0.0","60.2","65.2","55.1"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-06",,"25","0","10","0","55","74","0.00","0.0","63.1","68.5","57.7"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-07",,"198","0","31","1","57","90","0.00","0.0","70.5","78.7","62.3"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-08",,"400","0","31","1","60","90","3.52","0.0","71.5","78.9","64.1"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-09",,"531","0","29","1","58","90","0.17","0.0","69.4","75.4","63.4"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-10",,"652","0","29","1","54","92","0.00","0.0","68.6","77.1","60.0"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-11",,"722","0","25","0","51","86","0.40","0.0","66.3","74.6","58.0"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2023-12",,"754","0","11","0","50","82","3.99","0.0","62.3","69.5","55.2"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-01",,"15","0","5","0","45","79","1.75","0.0","58.7","65.8","51.6"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-02",,"19","0","2","0","43","78","19.30","0.0","56.7","62.8","50.6"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-03",,"19","0","2","0","47","72","5.74","0.0","57.7","64.4","50.9"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-04",,"24","0","9","0","44","76","0.65","0.0","59.6","66.5","52.6"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-05",,"24","0","1","0","52","70","0.10","0.0","60.6","65.8","55.4"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-06",,"73","0","21","0","56","83","0.00","0.0","65.8","72.1","59.6"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-07",,"205","0","31","0","56","81","0.00","0.0","69.3","76.7","61.8"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-08",,"387","0","31","0","59","87","0.00","0.0","70.9","78.5","63.2"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-09",,"560","0","23","6","53","105","0.00","0.0","70.2","77.6","62.8"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-10",,"636","0","27","0","53","83","0.00","0.0","67.0","74.8","59.1"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-11",,"646","0","17","0","49","78","0.10","0.0","62.0","69.8","54.2"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2024-12",,"660","0","10","0","47","82","0.00","0.0","59.4","67.0","51.7"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-01",,"9","0","13","0","44","78","1.55","0.0","58.7","66.6","50.8"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-02",,"22","0","9","0","47","85","5.32","0.0","59.3","67.0","51.6"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-03",,"23","0","7","0","44","79","1.69","0.0","57.6","64.7","50.6"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-04",,"33","0","8","0","48","80","0.21","0.0","59.8","66.6","53.0"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-05",,"83","0","13","1","52","91","0.00","0.0","64.0","70.6","57.3"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-06",,"127","0","19","0","57","79","0.03","0.0","66.0","71.9","60.1"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-07",,"190","0","30","0","58","80","0.00","0.0","67.0","73.3","60.7"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-08",,"393","0","31","0","60","89","0.00","0.0","71.5","78.9","64.1"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-09",,"580","0","30","0","61","86","0.23","0.0","71.3","78.2","64.3"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-10",,"672","0","25","2","52","94","2.26","0.0","67.1","75.1","59.2"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-11",,"704","0","16","0","49","84","6.49","0.0","63.0","70.5","55.5"
"USC00049152","U C L A, CA US","34.0697","-118.4427","131.1","2025-12",,"734","0","15","0","47","83","3.73","0.0","62.6","70.0","55.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-01","4.0","16","0","14","0","38","86","1.76",,"57.6","67.4","47.8"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-02","4.7","16","0","11","0","44","79","0.00",,"57.9","66.8","49.0"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-03","4.9","19","0","8","0","42","86","1.14",,"56.3","65.1","47.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-04","5.1","38","0","7","1","47","91","0.00",,"60.5","68.1","53.0"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-05","5.1","42","0","5","0","51","75","0.00",,"62.2","67.5","57.0"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-06","5.4","80","0","21","0","57","80","0.00",,"65.9","71.1","60.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-07","5.1","214","0","31","0","60","79","0.10",,"69.3","74.5","64.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-08","4.7","349","0","31","0","59","83","0.02",,"69.3","75.5","63.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-09","4.3","431","0","23","0","56","86","0.00",,"67.3","73.9","60.7"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-10","4.3","487","0","18","0","48","89","0.66",,"64.1","72.8","55.4"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-11","3.4","519","0","14","0","48","88","0.00",,"61.7","70.1","53.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2021-12","3.8","519","0","0","0","39","68","7.05",,"53.7","60.8","46.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-01","3.8","2","0","15","0","40","82","0.03",,"58.2","67.9","48.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-02","4.7","24","0","11","1","41","90","0.01",,"58.7","69.3","48.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-03","4.9","34","0","10","0","43","84","1.10",,"59.9","68.5","51.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-04","5.6","58","0","8","1","50","92","0.51",,"61.7","69.0","54.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-05","5.1","67","0","5","0","50","82","0.00",,"62.2","68.3","56.2"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-06","5.1","125","0","28","0","57","78","0.00",,"66.9","72.7","61.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-07","5.1","231","0","30","0","60","88","0.00",,"68.4","74.0","62.8"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-08","4.5","423","0","30","0","60","86","0.00",,"71.2","77.6","64.8"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-09","4.5","709","0","30","3","60","101","0.33",,"74.5","82.1","67.0"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-10","4.0","795","0","29","1","52","94","0.01",,"67.2","73.9","60.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-11","4.3","795","0","10","0","45","78","1.61",,"58.8","68.8","48.8"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2022-12","3.4","798","0","3","0","40","83","2.50",,"55.8","63.6","48.0"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-01","4.9","0","0","1","0","39","72","7.44",,"54.2","61.9","46.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-02","5.4","1","0","3","0","39","78","5.16",,"54.0","62.6","45.4"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-03","5.4","1","0","2","0","42","75","7.22",,"54.5","60.9","48.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-04","4.7","7","0","4","0","45","82","0.02",,"58.0","64.6","51.4"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-05","4.9","7","0","0","0","47","68","0.76",,"60.0","64.6","55.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-06","4.9","7","0","5","0","55","71","0.00",,"62.9","67.9","57.8"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-07","4.7","128","0","24","0","57","84","0.00",,"68.6","75.0","62.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-08","4.9","279","0","31","0","60","84","3.58",,"69.9","76.2","63.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-09","4.3","395","0","28","0","57","89","0.06",,"68.8","75.0","62.7"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-10","4.0","447","0","26","0","48","89","0.00",,"66.1","74.7","57.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-11","4.0","471","0","26","0","47","85","0.21",,"63.3","73.5","53.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2023-12","3.6","477","0","11","0","46","81","3.55",,"59.8","68.4","51.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-01","4.0","1","0","5","0","40","79","2.00",,"56.5","64.5","48.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-02","4.3","2","0","2","0","43","79","12.31",,"56.0","62.5","49.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-03","4.9","2","0","4","0","46","72","4.55",,"57.8","65.0","50.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-04","4.9","2","0","5","0","44","77","0.57",,"59.4","66.7","52.1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-05","5.1","2","0","2","0","52","71","0.06",,"62.1","67.2","56.9"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-06","4.7","57","0","24","0","57","82","0.00",,"66.5","72.1","60.8"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-07","4.7","182","0","31","0","59","80","0.00",,"69.1","75.1","63.0"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-08","4.5","365","0","31","0","60","86","0.00",,"70.9","77.6","64.2"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-09","4.3","517","0","24","3","58","100","0.00",,"69.8","76.0","63.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-10","3.6","561","0","25","0","51","85","0.00",,"65.7","72.7","58.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-11","4.0","564","0","16","0","45","78","0.07",,"60.2","69.9","50.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2024-12","2.9","567","0","6","0","44","82","0.01",,"56.5","64.7","48.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-01","4.3","0","0","9","0","40","78","1.18",,"55.5","65.3","45.7"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-02","4.3","2","0","4","0","45","85","3.83",,"56.9","64.5","49.4"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-03","5.1","2","0","3","0","43","75","1.76",,"56.3","63.2","49.4"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-04","5.1","2","0","5","0","46","77","0.20",,"59.1","65.7","52.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-05","4.9","26","0","11","0","52","84","0.01",,"63.6","69.4","57.8"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-06","5.1","66","0","22","0","58","77","0.00",,"66.1","71.4","60.7"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-07","5.1","132","0","31","0","58","77","0.00",,"67.1","72.7","61.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-08",,"319","0","31","0","60","88","0.00",,"71.0","77.6","64.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-09","4.5","499","0","30","0","62","82","0.13",,"71.0","76.5","65.5"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-10","4.0","543","0","26","1","51","91","1.42",,"65.5","73.4","57.6"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-11","3.6","551","0","11","0","46","82","5.61",,"61.2","68.5","54.0"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2025-12","3.6","554","0","12","0","43","81","3.59",,"60.0","68.6","51.3"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.02099","-118.44712","53.3","2026-01",,"18","0","15","0","41","86","2.12",,"61.1","71.0","51.1"
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-01",,,,,,,,"1.80",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-02",,,,,,,,"0.14","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-03",,,,,,,,"1.19",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-04",,,,,,,,"0.04","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-05",,,,,,,,"0.03","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-06",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-07",,,,,,,,"0.09","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-08",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-09",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-10",,,,,,,,"0.35",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-11",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2021-12",,,,,,,,"4.09",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-01",,,,,,,,"0.22","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-02",,,,,,,,"0.28","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-03",,,,,,,,"0.58","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-04",,,,,,,,"0.11","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-05",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-06",,,,,,,,"0.05","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-07",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-08",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-09",,,,,,,,"0.16","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-10",,,,,,,,"0.37",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-11",,,,,,,,"1.42","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2022-12",,,,,,,,"1.53",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-01",,,,,,,,"5.91",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-02",,,,,,,,"3.27",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-03",,,,,,,,"6.27",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-04",,,,,,,,"0.02","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-05",,,,,,,,"0.87",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-06",,,,,,,,"0.07","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-07",,,,,,,,,"0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-08",,,,,,,,,"0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-09",,,,,,,,"0.21","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-10",,,,,,,,"0.07","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-11",,,,,,,,"0.44","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2023-12",,,,,,,,"1.28",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-01",,,,,,,,"2.26",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-02",,,,,,,,"8.94",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-03",,,,,,,,"2.65",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-04",,,,,,,,"0.85","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-05",,,,,,,,"0.13","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-06",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-07",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-08",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-09",,,,,,,,"0.03","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-10",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-11",,,,,,,,"0.11","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2024-12",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-01",,,,,,,,"0.66","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-02",,,,,,,,"2.13",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-03",,,,,,,,"1.31",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-04",,,,,,,,"0.22","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-05",,,,,,,,"0.03","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-06",,,,,,,,"0.03","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-07",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-08",,,,,,,,"0.00","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-09",,,,,,,,"0.10","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-10",,,,,,,,"1.87","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-11",,,,,,,,"4.80",,,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2025-12",,,,,,,,"3.06","0.0",,,
"US1CAOR0021","ANAHEIM 4.9 ENE, CA US","33.863231","-117.791753","90.8","2026-01",,,,,,,,"2.59",,,,
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-01",,"26","0","5","0","29","81",,,"53.1","59.6","46.5"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-02",,"26","0","3","0","37","70",,,"53.8","61.7","45.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-03",,"31","0","4","0","31","79",,,"49.6","57.8","41.4"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-04",,"67","0","16","0","38","85",,,"58.9","66.7","51.0"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-05",,"125","0","21","0","39","86",,,"62.2","71.5","52.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-06",,"485","0","27","11","46","104",,,"75.9","85.1","66.7"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-07",,"952","0","31","14","63","95",,,"80.0","88.6","71.4"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-08",,"1337","0","30","11","50","99",,,"77.7","86.7","68.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-09",,"1632","0","28","6","49","95",,,"74.2","82.5","65.8"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-10",,"1697","0","15","0","40","84",,,"61.3","69.0","53.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-11",,"1774","0","21","0","48","83",,,"65.4","72.4","58.4"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2021-12",,"1781","0","5","0","31","78",,,"49.2","55.0","43.3"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-01",,"0","0","3","0","35","71",,,"54.2","60.9","47.6"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-02",,"13","0","9","0","28","77",,,"54.0","61.5","46.5"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-03",,"38","0","11","0","33","79",,,"56.1","64.0","48.3"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-04",,"84","0","13","0","35","84",,,"58.4","67.0","49.7"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-05",,"153","0","20","0","38","88",,,"62.1","71.0","53.2"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","34.2711","-118.1525","914.4","2022-06",,"431","0","29","4","48","92",,,"73.7","82.4","64.9"
